gvkey,tic,conm,cik,investingfirmname,vcid,gvkey1,gvkey2,fracLate,meanValue,meanSolo,topStage,topValue,topSolo
7908,"NTTYY","NIPPON TELEGRAPH & TELEPHONE","0000769594","Nippon Telegraph & Telephone Corp.",87058,7908,,1,118,0,0,1,0
7908,"NTTYY","NIPPON TELEGRAPH & TELEPHONE","0000769594","Nippon Telegraph & Telephone Corp.",87058,7908,,1,47.82,0,0,0,0
7908,"NTTYY","NIPPON TELEGRAPH & TELEPHONE","0000769594","Nippon Telegraph & Telephone Corp.",87058,7908,,1,8,.3333333,0,0,1
7908,"NTTYY","NIPPON TELEGRAPH & TELEPHONE","0000769594","Nippon Telegraph & Telephone Corp.",87058,7908,,.5555556,165.6,0,1,1,0
7908,"NTTYY","NIPPON TELEGRAPH & TELEPHONE","0000769594","Nippon Telegraph & Telephone Corp.",87058,7908,,.8,18.75,.2,0,0,1
7908,"NTTYY","NIPPON TELEGRAPH & TELEPHONE","0000769594","Nippon Telegraph & Telephone Corp.",87058,7908,,1,,0,0,,0
7908,"NTTYY","NIPPON TELEGRAPH & TELEPHONE","0000769594","Nippon Telegraph & Telephone Corp.",87058,7908,,1,44.5,.3333333,0,0,1
7908,"NTTYY","NIPPON TELEGRAPH & TELEPHONE","0000769594","Nippon Telegraph & Telephone Corp.",87058,7908,,.6666667,202.3333,.3333333,1,1,1
264385,"NUVA","NUVASIVE INC","0001142596","NuVasive",87154,264385,,1,,1,1,,1
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,.8,232,.2,1,1,1
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,0,,0,0,,0
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,.5,44.8,0,0,0,0
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,0,50.61,0,0,0,0
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,1,,1,0,,1
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,.5,44.24,0,0,0,0
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,0,,0,0,,0
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,.5,,0,0,,0
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,0,,1,0,,1
117768,"NVDA","NVIDIA CORP","0001045810","Nvidia",87168,117768,,.5,300.3233,.1666667,0,1,1
186996,"RENN","RENREN INC","0001509223","Renren Inc.",87226,186996,,1,52.99,.5,1,0,1
186996,"RENN","RENREN INC","0001509223","Renren Inc.",87226,186996,,0,25.32,0,0,0,0
186996,"RENN","RENREN INC","0001509223","Renren Inc.",87226,186996,,0,177.2,0,0,1,0
186996,"RENN","RENREN INC","0001509223","Renren Inc.",87226,186996,,0,31.975,0,0,0,0
186996,"RENN","RENREN INC","0001509223","Renren Inc.",87226,186996,,.5,663.8738,.3333333,0,1,1
8068,"OXY","OCCIDENTAL PETROLEUM CORP","0000797468","Occidental Petroleum",87298,8068,,0,,0,0,,0
8068,"OXY","OCCIDENTAL PETROLEUM CORP","0000797468","Occidental Petroleum",87298,8068,,.6666667,255.11,0,1,1,0
14624,"ODP","ODP CORP","0000800240","Office Depot",87403,,,0,,0,0,,0
14624,"ODP","ODP CORP","0000800240","Office Depot",87403,,,1,36.5,0,1,0,0
14624,"ODP","ODP CORP","0000800240","Office Depot",87403,,,1,135.6933,0,1,1,0
14624,"ODP","ODP CORP","0000800240","Office Depot",87403,,,.4285714,277,0,0,1,0
2290,"OMX","OFFICEMAX INC","0000012978","Officemax",87413,2290,,1,246.65,1,1,1,1
2290,"OMX","OFFICEMAX INC","0000012978","Officemax",87413,2290,,1,107.8,1,0,1,1
4066,"OMC","OMNICOM GROUP","0000029989","Omnicom Group",87570,,,0,,0,0,,0
4066,"OMC","OMNICOM GROUP","0000029989","Omnicom Group",87570,,,.5,18,0,0,0,0
4066,"OMC","OMNICOM GROUP","0000029989","Omnicom Group",87570,,,.75,36,.25,1,0,1
174871,"OMTR","OMNITURE INC","0001357525","Omniture",87595,174871,,0,8.33,0,0,0,0
135914,"ONIS","ONI SYSTEMS CORP","","ONI Systems",87742,,,1,975,0,1,1,0
62826,"ONXX","ONYX PHARMACEUTICALS INC","0001012140","Onyx Pharmaceuticals Inc.",87829,62826,,0,38.03,1,0,0,1
118307,"ONXS","ONYX SOFTWARE CORP","0001014383","Onyx Software",87830,118307,,0,65,0,0,0,0
118307,"ONXS","ONYX SOFTWARE CORP","0001014383","Onyx Software",87830,118307,,0,26,0,0,0,0
62925,"OMKT","OPEN MARKET INC","0000926019","Open Market",87859,62925,,0,,0,0,,0
61870,"OTEX","OPEN TEXT CORP","0001002638","Open Text Corp.",87872,61870,,1,42,0,1,0,0
61870,"OTEX","OPEN TEXT CORP","0001002638","Open Text Corp.",87872,61870,,0,26,0,0,0,0
61870,"OTEX","OPEN TEXT CORP","0001002638","Open Text Corp.",87872,61870,,0,35.4,0,0,0,0
126734,"OPTV.1","OPENTV CORP","0001096958","OpenTV",87912,126734,,.5,120,.25,0,0,1
126734,"OPTV.1","OPENTV CORP","0001096958","OpenTV",87912,126734,,1,6.75,0,0,0,0
140030,"OPLK","OPLINK COMMUNICATIONS INC","0001022225","Oplink Communications",87940,140030,,1,82,0,0,1,0
,"unh","","","Optum Inc.",88098,,,0,,1,0,,1
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,.7,147.6417,0,1,1,0
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,1,,1,0,,1
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,0,56.7,0,0,1,0
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,.5,186.3078,0,0,1,0
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,1,31.5,1,1,0,1
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,1,426.74,0,1,1,0
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,.5,,.5,0,,1
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,0,171,0,0,1,0
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,.4864865,154.8908,.0540541,0,1,1
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,.5,71.25,0,0,1,0
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,1,100.91,0,0,1,0
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,0,16.25,0,0,0,0
12142,"ORCL","ORACLE CORP","0001341439","Oracle Corp.",88113,,,1,,0,0,,0
21496,"ORB","ORBITAL SCIENCES CORP","0000820736","Orbital Sciences",88156,21496,,1,,0,1,,0
21496,"ORB","ORBITAL SCIENCES CORP","0000820736","Orbital Sciences",88156,21496,,0,,0,0,,0
21496,"ORB","ORBITAL SCIENCES CORP","0000820736","Orbital Sciences",88156,21496,,1,,1,1,,1
30844,"ORTL","ORTEL CORP","0000928878","Ortel",88298,30844,,0,22.28,0,0,0,0
30844,"ORTL","ORTEL CORP","0000928878","Ortel",88298,30844,,0,,0,0,,0
30844,"ORTL","ORTEL CORP","0000928878","Ortel",88298,30844,,0,,0,0,,0
30844,"ORTL","ORTEL CORP","0000928878","Ortel",88298,30844,,.5,193.135,0,0,1,0
117142,"VITA.1","ORTHOVITA INC","0000913756","Orthovita",88321,117142,,0,16,0,0,0,0
8214,"OC","OWENS CORNING","0001370946","Owens Corning",88476,8214,,1,230.22,0,1,1,0
8214,"OC","OWENS CORNING","0001370946","Owens Corning",88476,8214,,1,705,0,1,1,0
221963,"OGSI","OXFORD GLYCOSCIENCES","0001046293","Oxford Glycosciences",88502,221963,,0,143,0,0,1,0
24381,"OHP","OXFORD HEALTH PLANS INC","0000865084","Oxford Health Plans",88503,24381,,0,4,0,0,0,0
24381,"OHP","OXFORD HEALTH PLANS INC","0000865084","Oxford Health Plans",88503,24381,,1,,.5,1,,1
24381,"OHP","OXFORD HEALTH PLANS INC","0000865084","Oxford Health Plans",88503,24381,,0,5.3,0,0,0,0
24381,"OHP","OXFORD HEALTH PLANS INC","0000865084","Oxford Health Plans",88503,24381,,1,22,0,1,0,0
122574,"0049A","PACIFIC LIFE INSURANCE CO","0001080429","Pacific Life Insurance Co.",88631,,,0,,1,0,,1
122574,"0049A","PACIFIC LIFE INSURANCE CO","0001080429","Pacific Life Insurance Co.",88631,,,0,22,0,0,0,0
122574,"0049A","PACIFIC LIFE INSURANCE CO","0001080429","Pacific Life Insurance Co.",88631,,,.4285714,19.14,.1428571,0,0,1
122574,"0049A","PACIFIC LIFE INSURANCE CO","0001080429","Pacific Life Insurance Co.",88631,,,0,,0,0,,0
122574,"0049A","PACIFIC LIFE INSURANCE CO","0001080429","Pacific Life Insurance Co.",88631,,,.3333333,29.43,0,0,0,0
8264,"PCG","PG&E CORP","0001004980","Pacific Venture Capital",88649,,,1,19.2,0,0,0,0
8264,"PCG","PG&E CORP","0001004980","Pacific Venture Capital",88649,,,.5,623,0,0,1,0
8264,"PCG","PG&E CORP","0001004980","Pacific Venture Capital",88649,,,0,,0,0,,0
8264,"PCG","PG&E CORP","0001004980","Pacific Venture Capital",88649,,,0,,0,0,,0
8290,"MEC2","PACIFICORP","0000075594","PacifiCorp",88655,8290,,0,,1,0,,1
,"paet","","","PAETEC Communications Inc.",88693,,,0,6.57,0,0,0,0
28848,"PAIR.","PAIRGAIN TECHNOLOGIES INC","0000910032","Pairgain Technologies",88714,28848,,1,91,0,1,1,0
61340,"SPOT.1","PANAMSAT CORP","0001037388","PanAmSat",88789,61340,,.5,100.2,0,0,0,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,0,,0,0,,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,.5,55.01,0,0,0,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,.6666667,128.24,.1666667,0,1,1
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,1,57.4,0,1,0,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,1,81.32333,0,0,1,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,.5,29.05,.1666667,0,0,1
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,0,60.5,0,0,1,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,1,57.67,0,0,0,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,1,73,0,0,0,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,1,94.08,0,0,1,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,0,,0,0,,0
7114,"PCRFY","PANASONIC CORP","0000063271","Panasonic Venture Group",88792,,,1,,0,1,,0
8358,"PH","PARKER-HANNIFIN CORP","0000076334","Parker Hannifin",88978,8358,,1,23.4,0,0,0,0
8358,"PH","PARKER-HANNIFIN CORP","0000076334","Parker Hannifin",88978,8358,,0,52,0,0,0,0
8358,"PH","PARKER-HANNIFIN CORP","0000076334","Parker Hannifin",88978,8358,,1,,1,0,,1
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,1,175,0,1,1,0
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,1,59.225,.5,1,0,1
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,1,135.79,0,1,1,0
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,0,,1,0,,1
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,1,363.75,.3333333,1,1,1
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,1,323.21,0,0,1,0
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,0,9,.3333333,0,0,1
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,1,,0,0,,0
145471,"PYPL.1","PAYPAL INC","0001103415","PayPal Inc.",89166,145471,,.8,240,.2,1,1,1
100572,"PSO","PEARSON PLC","0000938323","Pearson Plc",89245,100572,,.5,25.48,0,0,0,0
100572,"PSO","PEARSON PLC","0000938323","Pearson Plc",89245,100572,,1,182.535,0,1,1,0
100572,"PSO","PEARSON PLC","0000938323","Pearson Plc",89245,100572,,.5,126.535,0,0,1,0
100572,"PSO","PEARSON PLC","0000938323","Pearson Plc",89245,100572,,.5,204.4567,0,0,1,0
100572,"PSO","PEARSON PLC","0000938323","Pearson Plc",89245,100572,,0,,1,0,,1
,"pso","","","Pearson Education",89246,,,0,,0,0,,0
,"pso","","","Pearson Education",89246,,,1,155.23,0,0,1,0
140897,"PEET","PEET'S COFFEE & TEA INC","0000917968","Peet's Coffee & Tea",89279,140897,,0,22.5,0,0,0,0
,"pegs","","","Pegasus Systems",89285,,,0,18.715,0,0,0,0
,"pegs","","","Pegasus Systems",89285,,,0,10.77,0,0,0,0
25944,"PSFT.","PEOPLESOFT INC","0000875570","PeopleSoft",89406,,,.3333333,91.06667,0,0,1,0
25944,"PSFT.","PEOPLESOFT INC","0000875570","PeopleSoft",89406,,,1,165,0,1,1,0
25944,"PSFT.","PEOPLESOFT INC","0000875570","PeopleSoft",89406,,,0,46.7,0,0,0,0
25944,"PSFT.","PEOPLESOFT INC","0000875570","PeopleSoft",89406,,,0,47.28,0,0,0,0
25944,"PSFT.","PEOPLESOFT INC","0000875570","PeopleSoft",89406,,,0,38,0,0,1,0
64597,"PRGN.1","PEREGRINE SYSTEMS INC","0001031107","Peregrine Systems",89452,,,0,8.99,0,0,0,0
64597,"PRGN.1","PEREGRINE SYSTEMS INC","0001031107","Peregrine Systems",89452,,,1,71.015,0,1,0,0
64597,"PRGN.1","PEREGRINE SYSTEMS INC","0001031107","Peregrine Systems",89452,,,.25,124.46,0,0,0,0
64597,"PRGN.1","PEREGRINE SYSTEMS INC","0001031107","Peregrine Systems",89452,,,.5,93,0,0,1,0
28648,"PETM","PETSMART INC","0000863157","PetSmart Inc.",89640,28648,,0,184,0,0,1,0
28648,"PETM","PETSMART INC","0000863157","PetSmart Inc.",89640,28648,,0,,0,0,,0
28648,"PETM","PETSMART INC","0000863157","PetSmart Inc.",89640,28648,,1,,1,1,,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,49.46,0,1,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,,0,0,,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,,1,1,,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,214.29,0,1,1,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,62.75,.5,0,0,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,29.5,1,1,0,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,.5,19.43,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,269.73,1,0,1,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,.1666667,259.7567,.1666667,0,1,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,,0,1,,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,18,1,0,0,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,0,,0,0,,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,110.65,1,0,1,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,39.05,0,0,1,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,0,27,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,376.15,1,0,1,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,1,,1,0,,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,.6666667,,1,0,,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,0,,0,0,,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,.6666667,40,.6666667,0,1,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,0,25,1,0,0,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,.5,54.35,.25,0,0,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Inc.",89663,,,.3333333,98.8,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.1666667,93.26667,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,1,69.3,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.2222222,56.69,.1111111,0,0,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.2857143,66.70667,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.5,63,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,1,68.06,.3333333,0,0,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.6363636,83.31875,0,1,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.75,54.395,.25,0,1,1
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,0,27.165,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.6666667,57.91833,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.4285714,109.486,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.6666667,48.55,0,0,0,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.5,86.825,0,0,1,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.6666667,152.58,0,0,1,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,.75,80.765,0,0,1,0
8530,"PFE","PFIZER INC","0000078003","Pfizer Venture Investments",89664,,,1,140,0,0,1,0
31200,"PHAM","PHAMIS INC","0000932280","Phamis",89677,31200,,0,10,0,0,0,0
7536,"PHA.1","PHARMACIA CORP","0000067686","Pharmacia Corporation",89688,7536,,1,26.4,0,0,0,0
7536,"PHA.1","PHARMACIA CORP","0000067686","Pharmacia Corporation",89688,7536,,1,10.5,0,0,0,0
7536,"PHA.1","PHARMACIA CORP","0000067686","Pharmacia Corporation",89688,7536,,0,12,0,0,1,0
7536,"PHA.1","PHARMACIA CORP","0000067686","Pharmacia Corporation",89688,7536,,1,126.3,.5,1,1,1
7536,"PHA.1","PHARMACIA CORP","0000067686","Pharmacia Corporation",89688,7536,,0,,0,0,,0
7536,"PHA.1","PHARMACIA CORP","0000067686","Pharmacia Corporation",89688,7536,,.5,,.5,0,,1
7536,"PHA.1","PHARMACIA CORP","0000067686","Pharmacia Corporation",89688,7536,,1,30,0,1,1,0
7536,"PHA.1","PHARMACIA CORP","0000067686","Pharmacia Corporation",89688,7536,,1,20,0,1,0,0
13608,"PCTL.1","PICTURETEL CORP","0000755095","PictureTel",89992,13608,,1,35,0,1,0,0
13608,"PCTL.1","PICTURETEL CORP","0000755095","PictureTel",89992,13608,,0,18.2,0,0,0,0
8594,"PIO.1","PIONEER CORP","0000078706","Pioneer",90087,8594,,1,100,0,1,0,0
23897,"PLAT.1","PLATINUM TECHNOLOGY INTL INC","0000825703","Platinum Technology",90284,,,0,6.81,0,0,0,0
23897,"PLAT.1","PLATINUM TECHNOLOGY INTL INC","0000825703","Platinum Technology",90284,,,0,29.2,0,0,0,0
119493,"PLXT","PLX TECHNOLOGY INC","0000850579","Plx Technology",90361,119493,,0,,1,0,,1
23943,"PMCS","PMC-SIERRA INC","0000767920","PMC-Sierra",90374,23943,,1,129.45,0,0,1,0
23943,"PMCS","PMC-SIERRA INC","0000767920","PMC-Sierra",90374,23943,,1,,0,1,,0
23943,"PMCS","PMC-SIERRA INC","0000767920","PMC-Sierra",90374,23943,,0,17.5,0,0,0,0
23943,"PMCS","PMC-SIERRA INC","0000767920","PMC-Sierra",90374,23943,,1,70.26,.5,0,1,1
23943,"PMCS","PMC-SIERRA INC","0000767920","PMC-Sierra",90374,23943,,1,1000,0,1,1,0
62730,"PLCM","POLYCOM INC","0001010552","Polycom Inc.",90507,,,1,9.5,1,1,0,1
62730,"PLCM","POLYCOM INC","0001010552","Polycom Inc.",90507,,,1,,0,0,,0
62730,"PLCM","POLYCOM INC","0001010552","Polycom Inc.",90507,,,.5,22.6,0,0,0,0
62730,"PLCM","POLYCOM INC","0001010552","Polycom Inc.",90507,,,1,,0,0,,0
62730,"PLCM","POLYCOM INC","0001010552","Polycom Inc.",90507,,,.6666667,232.3333,0,1,1,0
62730,"PLCM","POLYCOM INC","0001010552","Polycom Inc.",90507,,,0,60,0,0,1,0
120300,"PRSF.","PORTAL SOFTWARE INC","0001080306","Portal Software",90601,,,0,57.36,0,0,0,0
120300,"PRSF.","PORTAL SOFTWARE INC","0001080306","Portal Software",90601,,,0,74,0,0,0,0
66032,"POWI","POWER INTEGRATIONS INC","0000833640","Power Integrations",90695,66032,,1,,1,0,,1
8247,"PPG","PPG INDUSTRIES INC","0000079879","PPG Industries",90774,8247,,1,,1,1,,1
8247,"PPG","PPG INDUSTRIES INC","0000079879","PPG Industries",90774,8247,,.5,230.22,0,0,1,0
125529,"PRDS","PREDICTIVE SYSTEMS INC","0000727489","Predictive Systems",90884,125529,,0,,0,0,,0
119314,"BKNG","BOOKING HOLDINGS INC","0001075531","Booking Holdings Inc.",91016,119314,,1,103.61,0,1,1,0
119314,"BKNG","BOOKING HOLDINGS INC","0001075531","Booking Holdings Inc.",91016,119314,,1,90,0,1,0,0
,"prm","","","RentPath Inc.",91073,,,1,,1,1,,1
,"prm","","","RentPath Inc.",91073,,,.8333333,414.7,.5,1,1,1
,"pfg","","","Principal Mutual Life Insurance",91128,,,0,,0,0,,0
,"pfg","","","Principal Mutual Life Insurance",91128,,,1,,0,1,,0
,"pfg","","","Principal Mutual Life Insurance",91128,,,0,12.95,0,0,0,0
,"pfg","","","Principal Mutual Life Insurance",91128,,,1,,0,0,,0
,"pfg","","","Principal Mutual Life Insurance",91128,,,1,,0,0,,0
,"pfg","","","Principal Mutual Life Insurance",91128,,,0,,0,0,,0
113301,"3PTON","PENTON MEDIA INC","0001062441","Penton Media Inc.",91163,113301,,0,,1,0,,1
113301,"3PTON","PENTON MEDIA INC","0001062441","Penton Media Inc.",91163,113301,,0,23.52,0,0,0,0
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,1,283,0,0,1,0
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,.6666667,56,.1666667,1,0,1
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,0,,1,0,,1
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,1,,0,0,,0
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,1,68,0,1,1,0
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,1,,0,0,,0
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,0,47.08,.6666667,0,0,1
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,0,,0,0,,0
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,1,36,0,0,1,0
8762,"PG","PROCTER & GAMBLE CO","0000080424","Procter & Gamble",91278,8762,,.6666667,225.78,0,1,1,0
2783,"DUK8","PROGRESS ENERGY INC","0001094093","Progress Energy",91352,2783,,0,,0,0,,0
2783,"DUK8","PROGRESS ENERGY INC","0001094093","Progress Energy",91352,2783,,1,,0,0,,0
2783,"DUK8","PROGRESS ENERGY INC","0001094093","Progress Energy",91352,2783,,0,,0,0,,0
24352,"PRGS","PROGRESS SOFTWARE CORP","0000876167","Progress Software",91357,24352,,1,20,0,1,0,0
24352,"PRGS","PROGRESS SOFTWARE CORP","0000876167","Progress Software",91357,24352,,0,9,0,0,0,0
129120,"PRXM","PROXIM WIRELESS CORP","0000712511","Proxim Wireless Corporation ",91638,,,0,60,0,0,0,0
129120,"PRXM","PROXIM WIRELESS CORP","0000712511","Proxim Wireless Corporation ",91638,,,.5,49,0,0,0,0
129120,"PRXM","PROXIM WIRELESS CORP","0000712511","Proxim Wireless Corporation ",91638,,,.5,309.81,0,0,1,0
15782,"PUK","PRUDENTIAL PLC","0001116578","Prudential PLC",91656,15782,,1,13,0,1,0,0
60881,"3PSIXQ","PSINET INC","0000940716","PSINet Ventures",91684,,,.3333333,200,.3333333,0,1,1
60881,"3PSIXQ","PSINET INC","0000940716","PSINet Ventures",91684,,,0,,0,0,,0
60881,"3PSIXQ","PSINET INC","0000940716","PSINet Ventures",91684,,,.6521739,151.52,.0869565,1,1,1
12827,"PTZ","PULITZER INC","0001068848","Pulitzer",91730,12827,,.5,30,0,0,0,0
12827,"PTZ","PULITZER INC","0001068848","Pulitzer",91730,12827,,1,125,0,1,1,0
12827,"PTZ","PULITZER INC","0001068848","Pulitzer",91730,12827,,1,83,0,1,0,0
123138,"PROE","PURCHASEPRO.COM","0001087831","PurchasePro.com",91767,,,.6666667,164,0,1,1,0
123138,"PROE","PURCHASEPRO.COM","0001087831","PurchasePro.com",91767,,,1,192.54,0,1,1,0
63186,"QGEN","QIAGEN NV","0001015820","Qiagen N.V.",91879,63186,,1,,1,0,,1
63186,"QGEN","QIAGEN NV","0001015820","Qiagen N.V.",91879,63186,,1,80,0,0,0,0
29791,"QLGC","QLOGIC CORP","0000918386","Qlogic",91896,29791,,0,87.7,0,0,1,0
29791,"QLGC","QLOGIC CORP","0000918386","Qlogic",91896,29791,,0,80,0,0,0,0
24800,"QCOM","QUALCOMM INC","0000804328","Qualcomm Inc.",91961,,,.5,60,0,0,1,0
24800,"QCOM","QUALCOMM INC","0000804328","Qualcomm Inc.",91961,,,0,9.42,0,0,0,0
24800,"QCOM","QUALCOMM INC","0000804328","Qualcomm Inc.",91961,,,0,,0,0,,0
24800,"QCOM","QUALCOMM INC","0000804328","Qualcomm Inc.",91961,,,1,640,0,1,1,0
24800,"QCOM","QUALCOMM INC","0000804328","Qualcomm Inc.",91961,,,1,,0,1,,0
24800,"QCOM","QUALCOMM INC","0000804328","Qualcomm Inc.",91961,,,.3333333,64.3,0,0,0,0
